SK_ID_CURR,TARGET
100001,0.07854763389619852
100005,0.13796758064759715
100013,0.08223763679719306
100028,0.08093667808288203
100038,0.13296432601491795
100042,0.06414105149288618
100057,0.09454765848054643
100065,0.10952245159742321
100066,0.05507800919040525
100067,0.09381064171198071
100074,0.08168168737475787
100090,0.12506748254138644
100091,0.11765404885885586
100092,0.11056276798058932
100106,0.13306839199342135
100107,0.10413513807741434
100109,0.1125606072759105
100117,0.09327403810253253
100128,0.07425811932254496
100141,0.10721563655016933
100150,0.07931104970062519
100168,0.06655015958644347
100169,0.050726850493901056
100170,0.09070642293561136
100171,0.10887055055307156
100172,0.13430177560403703
100184,0.08513003348104548
100187,0.07124598125666169
100212,0.08782513644605008
100222,0.10287712402805076
100223,0.06370320080538856
100232,0.07492964942758547
100241,0.13595124746705783
100245,0.0787376620932187
100253,0.06684935600381804
100256,0.10190816745648791
100271,0.06840930948686318
100278,0.12077076951566296
100280,0.07319832723757838
100306,0.1418233549073298
100311,0.12063643687325773
100312,0.07279437883210385
100330,0.09056137828609788
100331,0.10674751724483132
100352,0.09666513832732682
100358,0.11645804539398395
100367,0.10034784096779983
100382,0.08555526535979847
100384,0.07906197076490945
100385,0.1019621083792346
100386,0.08518430137679929
100399,0.07876016262758166
100404,0.0773253530480346
100416,0.07098744201279436
100422,0.1428882267531515
100426,0.08737323476888481
100438,0.07350816595464882
100444,0.10658638374163726
100445,0.12511581826345922
100446,0.10629308359255
100447,0.0759126227639682
100450,0.08513137644702123
100466,0.09767927504102353
100483,0.07764686666926553
100484,0.06140169627339589
100494,0.09167994925095421
100510,0.12359388468554167
100512,0.07181063927326826
100517,0.08008385182426615
100548,0.06691000712741467
100551,0.08226408318029339
100552,0.13015214521373616
100553,0.08844448689798612
100561,0.10017317757323706
100568,0.13743159580610229
100569,0.06966213864890806
100591,0.10405598810485774
100592,0.06195277178641558
100602,0.09615844102194636
100607,0.09464824532501658
100613,0.0953098330638076
100617,0.07478972543102672
100618,0.10635599234172033
100622,0.15292341282798538
100625,0.10450168619033809
100677,0.09383707009602692
100699,0.08880364544922527
100702,0.14400433123831569
100711,0.07702416040089653
100729,0.1470466074306217
100740,0.11878527909548059
100744,0.11143236687245055
100745,0.10294470740474383
100747,0.10489624525689
100751,0.11378162164610348
100752,0.0944283410396551
100753,0.14751588961849535
100754,0.1164471612866434
100760,0.11374479727378967
100762,0.10136778599019078
100763,0.0854951427070965
100765,0.08634149564270195
100770,0.09735178203022271
100772,0.08498591449425383
100777,0.08963580398469953
100791,0.07522852705978415
100792,0.07274068403959867
100797,0.10049393492656283
100823,0.10212544756360231
100826,0.10486840173490422
100830,0.07547725958616126
100836,0.12650897117262022
100872,0.09148079139515404
100910,0.09697046674679279
100913,0.07635258751043349
100918,0.0934922074130014
100931,0.06791075930121888
100952,0.11920659740747226
100953,0.08925153452213518
100965,0.11429619122374544
100970,0.08954526162205888
100982,0.1134052741499405
100983,0.09736903047881099
100984,0.07374289814316917
100987,0.11953720326350248
100997,0.084681165055433
100998,0.1291264146939795
101002,0.11210699372200678
101005,0.13500901915116698
101008,0.13054384068437155
101020,0.11231268342447302
101021,0.10909581415952377
101024,0.08539892151102893
101025,0.13565958121501212
101026,0.09469063840238783
101031,0.0881654817129353
101041,0.07205422464352064
101051,0.06062766280298844
101055,0.10089507054825918
101056,0.11296214821905064
101057,0.10895930993928402
101064,0.08139775207680824
101079,0.09648377422326206
101087,0.09199955184399806
101090,0.07156276395818333
101092,0.09469593759976029
101097,0.11247894345724133
101099,0.06996590555622839
101107,0.10753693135516629
101118,0.10780907394332184
101125,0.09708407661718065
101126,0.08048375000954736
101128,0.11905022117038176
101136,0.12280794213165516
101140,0.10601663602411641
101149,0.08530668696427246
101160,0.08300976472129618
101169,0.13351169826650222
101181,0.08696782725159287
101186,0.06355427011636318
101190,0.11722462207943098
101193,0.11729114588761162
101194,0.0892992845206329
101198,0.1003513639285478
101200,0.07256054754109406
101204,0.10945058449115737
101211,0.08610207615010175
101213,0.08211949187145796
101223,0.08414405721799431
101225,0.10566957215229217
101237,0.08979208810383187
101243,0.09300204006647754
101244,0.1191263864365565
101258,0.08268306005455595
101259,0.1448582708592786
101268,0.11564938684214554
101269,0.0832389113235211
101271,0.12470327975520061
101279,0.0753407722232988
101281,0.09884840170404638
101287,0.08141998557207344
101292,0.07648689482806777
101294,0.08367302334754703
101296,0.07462225969572421
101297,0.0867004239439296
101299,0.07027738788457502
101301,0.09114228856631673
101305,0.08727222144118162
101308,0.06637159734111897
101318,0.06603526944673267
101327,0.11292053868412975
101329,0.11773863775067567
101332,0.06966398225437347
101337,0.09924052407608189
101343,0.07185693650983475
101345,0.07703214547217224
101346,0.10394610224720298
101353,0.05756247048852863
101354,0.11372375151556972
101355,0.10912776392586823
101356,0.06742720339830605
101362,0.1130290612767874
101363,0.14135100333982756
101365,0.08388096429198319
101366,0.11049543545162323
101367,0.129845418995195
101368,0.0591783093363725
101374,0.1160529197764972
101380,0.07688530324697822
101383,0.07144872498774989
101398,0.06320831890901128
101399,0.13721742884297272
101401,0.12268340271365517
101412,0.10531568108872189
101426,0.12554447345243183
101427,0.13892666369474654
101428,0.1040382266920285
101429,0.1029422196535654
101434,0.08774286358160098
101440,0.09952032513506497
101448,0.10749883446406507
101449,0.09464258059161064
101465,0.08060450144060569
101467,0.08724238501653885
101472,0.14069460312067034
101478,0.09411772337613529
101497,0.09126476494518392
101504,0.08082858695401056
101547,0.08355051267116571
101548,0.10510687481373852
101555,0.09007435723210827
101570,0.09950378061983818
101572,0.08122681319692243
101578,0.08696010057779856
101580,0.12037488710790284
101588,0.10139579305620448
101602,0.08692993615767827
101610,0.10093467014714043
101614,0.1238766338371236
101616,0.1036227077413915
101643,0.10771835464492256
101644,0.10612956845987337
101649,0.0953325470438989
101650,0.1032610698136132
101665,0.06797674331222117
101667,0.11524622937829379
101669,0.06798555643441252
101674,0.1095634487863883
101675,0.09146668867854059
101678,0.1103409964811734
101682,0.08917328304517605
101686,0.10659582624393124
101697,0.1474451501684743
101700,0.10057860990960257
101711,0.07695716241107108
101714,0.05801743103216165
101715,0.11760430018838045
101728,0.09617909481687321
101732,0.0844861443474588
101757,0.09526385286907445
101758,0.10786085620841869
101759,0.10507876670076272
101762,0.05589852715842849
101764,0.08687456107498148
101780,0.11889396532563846
101784,0.10639162838130158
101789,0.07515556938422491
101816,0.09030723730621512
101819,0.07816968495450961
101827,0.06002101041733063
101863,0.11079839479603214
101867,0.12303572128825868
101870,0.06983476969242114
101873,0.11751148391338892
101878,0.08968737755349593
101879,0.06691907963740312
101880,0.0753585087525776
101887,0.1070854287730922
101897,0.07046187599887306
101901,0.07513802325084963
101903,0.1496997292009764
101920,0.0964369119961203
101921,0.09033692008309946
101922,0.08654807082534711
101961,0.12901753235582472
101962,0.08480381055949344
